order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
72479,6010,2025-07-28,94,5,81.53,407.66,Cancelled,
72480,7303,2024-02-17,302,4,301.60,1206.42,Pending,
72481,6232,2023-12-16,184,1,175.46,175.46,Completed,2023-12-19
72482,6832,2024-01-11,75,2,100.11,200.23,Completed,2024-01-13
72483,9851,2025-06-29,136,2,98.06,196.13,Cancelled,
72484,3126,2025-03-28,71,1,161.67,161.67,Cancelled,
72485,3363,2024-02-27,448,5,378.88,1894.42,Completed,2024-02-28
72486,8875,2023-02-18,495,5,401.98,2009.91,Completed,2023-02-20
72487,9983,2024-08-27,135,1,257.54,257.54,Cancelled,
72488,9975,2024-06-26,264,5,195.95,979.77,Cancelled,
72489,5644,2024-10-14,437,4,22.51,90.03,Completed,2024-10-15
72490,6857,2025-04-10,101,1,402.34,402.34,Cancelled,
72491,466,2025-07-16,435,3,104.24,312.72,Cancelled,
72492,2459,2023-04-18,22,3,365.60,1096.81,Completed,2023-04-21
72493,7375,2025-01-27,29,2,152.15,304.30,Pending,
72494,317,2024-01-28,15,5,384.15,1920.73,Cancelled,
72495,7844,2024-03-15,18,4,265.51,1062.03,Pending,
72496,154,2025-02-19,261,2,495.66,991.32,Cancelled,
72497,9275,2023-02-09,475,2,109.90,219.79,Completed,2023-02-14
72498,7481,2023-08-08,453,5,199.63,998.17,Completed,2023-08-08
72499,7135,2024-11-10,198,2,331.69,663.38,Completed,2024-11-15
72500,608,2024-01-25,63,3,302.05,906.15,Pending,
72501,3371,2024-07-18,486,3,295.59,886.77,Cancelled,
72502,4839,2023-04-13,439,1,53.17,53.17,Cancelled,
72503,381,2025-03-25,54,1,218.49,218.49,Completed,2025-03-25
72504,547,2024-11-17,292,3,14.93,44.78,Cancelled,
72505,263,2023-09-23,197,3,246.20,738.59,Completed,2023-09-27
72506,9884,2024-09-30,337,2,99.86,199.73,Pending,
72507,86,2023-05-11,347,3,11.70,35.11,Pending,
72508,4832,2023-05-19,37,4,323.36,1293.43,Completed,2023-05-19
72509,2347,2024-09-18,269,4,145.46,581.84,Cancelled,
72510,8112,2025-05-30,25,2,403.85,807.69,Cancelled,
72511,1499,2023-05-27,405,1,167.17,167.17,Cancelled,
72512,4205,2023-01-25,336,1,116.33,116.33,Completed,2023-01-28
72513,7009,2023-02-11,297,3,230.99,692.97,Completed,2023-02-15
72514,3401,2025-01-18,238,2,238.55,477.11,Cancelled,
72515,5745,2023-01-24,320,5,158.70,793.51,Cancelled,
72516,3900,2024-12-30,189,4,331.81,1327.22,Pending,
72517,2179,2023-10-12,47,4,371.28,1485.11,Completed,2023-10-16
72518,3216,2025-05-31,344,2,64.03,128.07,Pending,
72519,8514,2025-05-14,181,5,87.40,436.98,Pending,
72520,5044,2025-08-30,354,4,170.84,683.34,Pending,
72521,5754,2024-02-11,193,4,59.12,236.46,Pending,
72522,1990,2025-03-13,96,4,216.70,866.81,Completed,2025-03-15
72523,2697,2023-04-03,142,4,320.16,1280.63,Pending,
72524,3311,2023-08-01,315,5,418.41,2092.07,Cancelled,
72525,8727,2023-04-15,407,5,419.08,2095.41,Cancelled,
72526,5515,2024-08-03,418,1,384.43,384.43,Pending,
72527,1435,2025-01-09,435,2,386.38,772.76,Completed,2025-01-09
72528,9245,2024-04-02,208,1,64.40,64.40,Pending,
72529,6188,2024-04-30,191,5,402.53,2012.67,Cancelled,
72530,7257,2023-03-16,232,4,156.67,626.67,Pending,
72531,2924,2023-07-16,453,4,86.38,345.51,Completed,2023-07-19
72532,9293,2024-10-08,171,4,341.08,1364.32,Completed,2024-10-11
72533,8802,2025-04-20,221,1,390.95,390.95,Completed,2025-04-25
72534,2261,2024-08-04,393,1,96.88,96.88,Pending,
72535,7118,2024-06-08,436,3,46.05,138.14,Pending,
72536,8756,2025-06-02,300,2,81.08,162.15,Pending,
72537,312,2025-07-18,399,1,367.69,367.69,Pending,
72538,2518,2024-06-06,467,3,201.08,603.24,Pending,
72539,3920,2024-11-22,75,2,267.60,535.21,Cancelled,
72540,7873,2023-09-21,12,3,178.11,534.32,Completed,2023-09-25
72541,9697,2024-11-17,374,4,349.70,1398.78,Completed,2024-11-20
72542,6423,2024-05-27,51,4,144.83,579.33,Completed,2024-05-29
72543,2856,2024-09-30,335,4,341.58,1366.33,Cancelled,
72544,8487,2024-04-12,293,4,88.40,353.60,Pending,
72545,8853,2023-08-18,46,1,494.77,494.77,Completed,2023-08-20
72546,8305,2024-06-07,126,1,479.68,479.68,Completed,2024-06-08
72547,5653,2024-08-17,107,3,352.99,1058.98,Cancelled,
72548,5910,2024-06-11,234,2,293.60,587.19,Cancelled,
72549,1829,2025-07-08,37,1,106.90,106.90,Pending,
72550,2649,2025-06-24,440,1,187.39,187.39,Cancelled,
72551,1904,2023-05-11,103,5,245.15,1225.75,Completed,2023-05-13
72552,5930,2025-01-26,281,5,178.83,894.13,Cancelled,
72553,1277,2025-07-24,107,1,163.79,163.79,Cancelled,
72554,6695,2023-06-10,41,2,83.49,166.98,Completed,2023-06-10
72555,4906,2024-01-01,384,3,93.58,280.75,Completed,2024-01-01
72556,4322,2024-02-16,185,5,231.04,1155.19,Cancelled,
72557,7823,2023-08-31,425,3,184.52,553.55,Pending,
72558,6327,2024-01-31,113,2,182.67,365.35,Pending,
72559,5622,2023-03-21,433,1,200.00,200.00,Pending,
72560,2699,2023-10-11,369,4,442.97,1771.90,Completed,2023-10-15
72561,6357,2024-11-22,242,4,437.93,1751.71,Pending,
72562,2295,2023-11-12,43,4,356.29,1425.15,Completed,2023-11-16
72563,8912,2024-09-11,202,2,31.30,62.61,Completed,2024-09-11
72564,327,2023-11-23,82,5,243.74,1218.72,Completed,2023-11-25
72565,6931,2024-07-10,382,1,296.33,296.33,Cancelled,
72566,9329,2024-02-22,269,4,115.06,460.25,Pending,
72567,9423,2023-04-25,47,1,53.93,53.93,Completed,2023-04-26
72568,7757,2023-06-03,89,5,116.49,582.47,Cancelled,
72569,7746,2025-08-26,497,1,282.97,282.97,Completed,2025-08-30
72570,7030,2023-06-26,280,3,75.69,227.07,Cancelled,
72571,7674,2024-12-27,300,5,29.78,148.89,Cancelled,
72572,3112,2023-09-01,285,3,335.91,1007.74,Pending,
72573,5890,2023-02-02,235,4,83.10,332.40,Pending,
72574,9090,2024-01-02,122,1,205.30,205.30,Cancelled,
72575,1169,2024-08-23,19,4,104.17,416.70,Pending,
72576,7411,2023-11-28,246,3,181.30,543.89,Cancelled,
72577,6249,2025-07-28,357,5,307.61,1538.03,Completed,2025-08-02
72578,4568,2023-01-13,362,1,324.86,324.86,Pending,
72579,9282,2024-05-10,29,4,58.92,235.68,Completed,2024-05-14
72580,4121,2025-01-30,172,2,418.27,836.55,Completed,2025-02-01
72581,1061,2023-09-03,137,4,321.09,1284.36,Cancelled,
72582,1971,2025-02-28,240,2,123.03,246.06,Completed,2025-03-04
72583,5712,2024-04-14,244,1,121.93,121.93,Cancelled,
72584,1536,2023-03-07,477,1,213.55,213.55,Pending,
72585,3171,2025-02-19,460,3,273.01,819.02,Pending,
72586,560,2023-02-14,371,2,413.51,827.03,Pending,
72587,4656,2023-01-05,338,1,330.85,330.85,Pending,
72588,3271,2024-12-26,446,5,206.49,1032.46,Completed,2024-12-26
72589,4632,2025-08-06,31,1,438.05,438.05,Pending,
72590,5226,2024-03-06,497,3,465.45,1396.34,Pending,
72591,9261,2024-10-29,439,3,324.39,973.16,Completed,2024-11-03
72592,4426,2023-04-08,25,3,15.53,46.58,Pending,
72593,3632,2025-03-10,131,2,408.02,816.05,Cancelled,
72594,8924,2023-08-12,248,1,458.44,458.44,Completed,2023-08-15
72595,6090,2023-07-03,283,3,358.71,1076.12,Completed,2023-07-06
72596,2361,2023-01-15,218,5,379.04,1895.22,Pending,
72597,371,2023-08-05,101,5,31.03,155.17,Completed,2023-08-05
72598,9235,2024-07-01,184,5,301.30,1506.49,Pending,
72599,3329,2023-10-09,207,2,461.34,922.68,Pending,
72600,7588,2025-07-31,404,5,228.80,1144.00,Cancelled,
72601,4053,2025-05-31,452,1,91.15,91.15,Completed,2025-06-04
72602,7199,2023-03-09,271,2,373.65,747.31,Pending,
72603,5097,2025-02-09,426,1,490.08,490.08,Cancelled,
72604,3084,2025-02-26,141,4,495.26,1981.04,Completed,2025-02-28
72605,1997,2023-07-29,121,4,348.09,1392.37,Pending,
72606,5632,2023-02-02,180,4,360.82,1443.29,Completed,2023-02-07
72607,1991,2024-01-07,73,1,213.09,213.09,Pending,
72608,7285,2024-01-29,471,5,58.43,292.17,Pending,
72609,5073,2023-08-09,330,5,239.04,1195.22,Cancelled,
72610,8459,2023-10-08,168,4,20.10,80.40,Cancelled,
72611,763,2025-05-27,256,5,351.88,1759.38,Pending,
72612,8447,2023-08-28,450,4,478.39,1913.58,Pending,
72613,4310,2024-08-02,328,2,16.45,32.89,Completed,2024-08-06
72614,6603,2023-08-13,267,2,114.13,228.26,Cancelled,
72615,2374,2025-01-18,284,4,467.33,1869.33,Completed,2025-01-18
72616,2574,2023-02-21,457,2,249.31,498.62,Pending,
72617,1134,2023-08-03,65,4,395.59,1582.35,Completed,2023-08-08
72618,9433,2024-01-26,319,4,106.76,427.03,Pending,
72619,9766,2023-05-03,215,1,85.99,85.99,Pending,
72620,5124,2024-11-29,422,5,477.10,2385.49,Pending,
72621,1190,2025-03-27,238,4,88.86,355.44,Cancelled,
72622,4420,2025-01-14,445,2,22.12,44.24,Pending,
72623,6342,2023-07-23,302,2,284.31,568.62,Cancelled,
72624,5172,2025-04-17,53,3,338.72,1016.15,Cancelled,
72625,6161,2025-05-21,9,1,33.00,33.00,Cancelled,
72626,1511,2023-04-24,126,2,191.53,383.06,Cancelled,
72627,1380,2023-07-15,227,5,295.48,1477.39,Cancelled,
72628,6315,2023-08-07,441,1,306.86,306.86,Completed,2023-08-11
72629,5441,2023-12-15,90,1,112.34,112.34,Cancelled,
72630,9770,2024-05-12,3,2,190.58,381.16,Completed,2024-05-13
72631,3477,2025-06-20,414,4,452.45,1809.82,Pending,
72632,7906,2025-08-28,277,1,130.82,130.82,Pending,
72633,2426,2023-01-04,65,2,272.11,544.22,Completed,2023-01-07
72634,3365,2023-02-13,380,4,426.72,1706.89,Completed,2023-02-15
72635,6200,2023-07-14,24,3,474.79,1424.38,Completed,2023-07-14
72636,8715,2024-09-16,196,3,128.32,384.95,Pending,
72637,1357,2023-06-10,25,3,380.98,1142.93,Pending,
72638,3348,2025-03-04,285,1,116.40,116.40,Completed,2025-03-05
72639,7796,2023-06-24,153,3,369.21,1107.63,Pending,
72640,6284,2025-05-19,251,3,101.16,303.48,Completed,2025-05-23
72641,6546,2024-10-21,316,5,43.53,217.63,Pending,
72642,2943,2023-05-13,411,1,70.83,70.83,Cancelled,
72643,1487,2024-03-19,145,2,252.18,504.37,Completed,2024-03-22
72644,6304,2025-07-04,488,4,496.21,1984.85,Pending,
72645,5179,2025-06-08,482,3,59.31,177.93,Pending,
72646,2228,2024-12-18,193,2,434.19,868.38,Cancelled,
72647,9942,2025-08-21,268,3,177.38,532.13,Pending,
72648,4375,2024-05-19,265,1,183.55,183.55,Completed,2024-05-24
72649,5228,2024-05-09,79,2,182.82,365.64,Cancelled,
72650,2494,2025-06-15,224,5,492.51,2462.56,Completed,2025-06-17
72651,7395,2024-02-07,152,3,465.11,1395.34,Cancelled,
72652,4297,2023-01-18,412,5,246.81,1234.03,Cancelled,
72653,4746,2024-08-23,79,4,238.25,953.01,Completed,2024-08-25
72654,8492,2023-05-16,36,4,181.98,727.91,Pending,
72655,8822,2024-07-12,497,4,224.62,898.48,Completed,2024-07-15
72656,9995,2025-08-31,27,3,110.28,330.85,Pending,
72657,7199,2023-04-12,291,2,76.44,152.88,Cancelled,
72658,3854,2023-08-21,327,4,274.31,1097.25,Pending,
72659,222,2023-02-07,215,4,350.22,1400.87,Completed,2023-02-10
72660,3070,2025-02-14,402,4,349.51,1398.04,Cancelled,
72661,1867,2023-05-27,459,5,397.97,1989.83,Cancelled,
72662,2031,2024-08-11,230,1,222.05,222.05,Pending,
72663,200,2024-07-29,121,1,181.12,181.12,Cancelled,
72664,3124,2024-07-25,62,2,398.36,796.72,Completed,2024-07-26
72665,7848,2023-03-17,279,1,484.46,484.46,Pending,
72666,9535,2024-08-21,500,5,214.27,1071.35,Cancelled,
72667,3026,2024-09-02,83,2,71.29,142.57,Pending,
72668,2357,2023-06-14,187,1,365.74,365.74,Cancelled,
72669,3074,2024-09-03,61,4,211.07,844.29,Cancelled,
72670,5666,2023-03-17,422,2,390.90,781.80,Completed,2023-03-22
72671,9500,2025-08-26,176,5,36.95,184.76,Pending,
72672,6527,2024-07-16,421,4,282.85,1131.39,Completed,2024-07-19
72673,2904,2024-02-29,54,2,257.39,514.79,Completed,2024-03-05
72674,5806,2023-06-15,220,2,383.79,767.58,Pending,
72675,8159,2023-08-19,179,1,61.34,61.34,Cancelled,
72676,978,2024-10-17,60,3,152.36,457.07,Cancelled,
72677,7863,2023-11-19,413,3,42.64,127.92,Completed,2023-11-24
72678,2929,2023-06-12,205,2,123.70,247.39,Pending,
72679,3730,2025-03-08,334,5,142.03,710.15,Cancelled,
72680,2307,2024-05-09,354,3,387.36,1162.09,Pending,
72681,3908,2025-07-30,366,3,489.90,1469.71,Cancelled,
72682,4540,2025-06-20,74,5,370.66,1853.28,Pending,
72683,2279,2023-08-26,261,3,135.28,405.83,Completed,2023-08-30
72684,1089,2023-11-13,322,3,402.69,1208.06,Cancelled,
72685,131,2024-04-23,158,4,81.78,327.10,Pending,
72686,513,2023-04-24,390,5,355.83,1779.14,Completed,2023-04-26
72687,9040,2025-06-18,145,4,234.38,937.51,Pending,
72688,983,2023-04-13,51,3,108.23,324.70,Cancelled,
72689,3328,2023-12-20,437,1,223.35,223.35,Cancelled,
72690,9519,2023-10-08,280,2,481.08,962.17,Pending,
72691,5090,2023-06-27,470,4,35.43,141.71,Cancelled,
72692,8670,2023-03-18,160,1,89.07,89.07,Completed,2023-03-18
72693,2403,2024-08-03,304,3,96.90,290.69,Completed,2024-08-04
72694,1265,2024-11-29,444,5,350.43,1752.16,Completed,2024-12-01
72695,8073,2025-05-13,195,5,194.53,972.67,Pending,
72696,4640,2025-03-28,488,3,92.27,276.81,Completed,2025-04-01
72697,1581,2024-08-03,493,2,39.92,79.84,Pending,
72698,8410,2023-06-23,386,3,107.63,322.89,Pending,
72699,7989,2023-08-31,19,2,340.30,680.60,Cancelled,
72700,1287,2024-05-05,109,5,29.49,147.43,Completed,2024-05-05
72701,5691,2025-08-14,84,1,126.03,126.03,Pending,
72702,4534,2023-07-01,473,5,452.65,2263.25,Cancelled,
72703,7225,2023-10-12,173,4,420.55,1682.18,Cancelled,
72704,229,2025-01-26,272,2,460.84,921.68,Pending,
72705,3721,2025-06-14,71,2,267.30,534.59,Pending,
72706,9276,2024-12-17,178,4,305.09,1220.36,Pending,
72707,4304,2023-07-23,185,3,375.20,1125.61,Completed,2023-07-25
72708,1790,2023-02-13,48,5,187.15,935.75,Completed,2023-02-17
72709,2112,2023-12-25,373,5,319.83,1599.14,Cancelled,
72710,9590,2025-04-12,444,4,210.73,842.90,Cancelled,
72711,8211,2024-08-12,483,5,39.07,195.36,Pending,
72712,3142,2024-11-04,255,2,188.58,377.16,Cancelled,
72713,6541,2025-06-11,253,5,203.00,1014.98,Pending,
72714,5084,2024-02-07,95,1,441.34,441.34,Pending,
72715,6400,2024-04-16,124,5,404.03,2020.13,Cancelled,
72716,8064,2025-04-11,28,4,288.26,1153.05,Cancelled,
72717,9691,2025-02-19,496,3,147.94,443.81,Pending,
72718,499,2023-09-23,481,2,293.92,587.85,Completed,2023-09-25
72719,4061,2023-01-28,450,2,469.71,939.42,Pending,
72720,7074,2023-02-20,111,4,63.14,252.55,Cancelled,
72721,4835,2023-01-14,210,4,310.19,1240.78,Completed,2023-01-19
72722,3589,2024-03-03,41,3,197.83,593.49,Completed,2024-03-03
72723,5246,2024-12-04,358,1,212.80,212.80,Completed,2024-12-08
72724,1000,2025-04-12,32,3,90.29,270.88,Completed,2025-04-15
72725,2108,2023-05-01,134,3,157.19,471.57,Pending,
72726,3994,2025-02-16,133,2,126.10,252.20,Completed,2025-02-19
72727,7774,2025-04-02,410,5,317.29,1586.44,Cancelled,
72728,9443,2023-04-19,45,5,195.47,977.35,Completed,2023-04-24
72729,8093,2024-09-15,160,2,214.63,429.26,Completed,2024-09-17
72730,4854,2025-02-09,426,3,137.73,413.18,Cancelled,
72731,6343,2024-06-22,328,3,397.56,1192.67,Completed,2024-06-27
72732,4311,2023-06-11,350,4,196.58,786.30,Cancelled,
72733,2656,2024-12-14,375,1,494.46,494.46,Cancelled,
72734,4402,2024-01-11,4,3,29.55,88.66,Cancelled,
72735,3615,2024-08-16,453,4,475.44,1901.75,Pending,
72736,2462,2025-03-11,459,5,392.98,1964.91,Completed,2025-03-14
72737,2079,2023-11-11,387,3,430.48,1291.44,Cancelled,
72738,5161,2023-04-25,115,4,384.80,1539.22,Pending,
72739,504,2023-11-08,85,2,455.86,911.72,Completed,2023-11-09
72740,8870,2023-04-24,53,1,478.89,478.89,Pending,
72741,6507,2024-05-18,166,3,38.20,114.61,Cancelled,
72742,8258,2024-07-29,23,2,294.17,588.34,Completed,2024-08-03
72743,6749,2024-08-06,267,4,494.53,1978.13,Completed,2024-08-11
72744,8130,2024-03-11,113,5,293.96,1469.78,Cancelled,
72745,1578,2024-02-08,110,3,393.14,1179.43,Completed,2024-02-10
72746,4755,2025-08-16,415,2,175.32,350.65,Pending,
72747,5789,2023-05-15,337,2,120.21,240.43,Cancelled,
72748,7198,2024-04-09,134,4,74.66,298.63,Pending,
72749,8706,2025-04-19,134,4,416.50,1665.99,Cancelled,
72750,3101,2024-04-10,191,2,246.19,492.39,Cancelled,
72751,3011,2023-06-02,15,3,233.21,699.63,Completed,2023-06-02
72752,8315,2024-11-29,356,1,115.97,115.97,Completed,2024-11-30
72753,979,2023-09-27,127,5,13.89,69.44,Cancelled,
72754,5164,2024-01-31,498,1,357.17,357.17,Completed,2024-02-05
72755,5496,2023-01-14,342,2,18.91,37.83,Pending,
72756,9556,2025-04-03,445,2,34.15,68.29,Completed,2025-04-07
72757,8392,2024-01-06,186,5,421.18,2105.88,Cancelled,
72758,1748,2024-10-13,171,1,26.77,26.77,Pending,
72759,1983,2025-05-08,41,4,487.01,1948.02,Completed,2025-05-10
72760,5604,2023-08-01,85,5,259.51,1297.54,Pending,
72761,2951,2023-12-01,214,2,167.45,334.90,Pending,
72762,4172,2023-02-04,441,1,128.95,128.95,Completed,2023-02-05
72763,4353,2023-07-15,62,3,217.28,651.84,Completed,2023-07-20
72764,324,2025-01-05,70,2,119.84,239.69,Completed,2025-01-09
72765,6654,2023-06-27,254,4,462.13,1848.51,Completed,2023-07-01
72766,8098,2024-11-03,190,5,205.81,1029.06,Pending,
72767,2719,2024-04-29,492,5,301.21,1506.04,Pending,
72768,7719,2023-06-23,186,1,378.79,378.79,Completed,2023-06-28
72769,8535,2025-01-08,186,4,18.07,72.29,Pending,
72770,2829,2025-04-21,45,5,166.80,833.98,Cancelled,
72771,2917,2025-01-25,326,4,49.49,197.94,Pending,
72772,7954,2025-01-20,47,1,86.08,86.08,Completed,2025-01-25
72773,7376,2023-08-31,491,2,247.91,495.82,Cancelled,
72774,9377,2024-07-13,45,1,106.52,106.52,Cancelled,
72775,3506,2025-04-18,461,5,386.39,1931.96,Pending,
72776,3351,2024-07-19,162,1,223.38,223.38,Pending,
72777,3168,2025-07-12,301,5,252.91,1264.57,Cancelled,
72778,6632,2023-01-13,213,3,229.09,687.28,Pending,
72779,8752,2023-07-12,376,4,199.91,799.66,Completed,2023-07-16
72780,8941,2024-01-27,355,5,249.33,1246.63,Completed,2024-01-31
72781,3680,2024-02-07,228,3,323.71,971.13,Pending,
72782,9134,2025-03-05,493,4,457.73,1830.92,Pending,
72783,5337,2024-08-22,117,2,378.98,757.96,Cancelled,
72784,2808,2024-11-03,490,2,362.95,725.89,Pending,
72785,5036,2024-12-23,259,5,314.05,1570.24,Cancelled,
72786,7284,2023-04-13,78,4,301.22,1204.88,Pending,
72787,187,2024-09-08,444,3,89.59,268.78,Cancelled,
72788,2917,2024-04-12,227,1,443.02,443.02,Completed,2024-04-17
72789,3181,2023-10-25,490,1,237.05,237.05,Pending,
72790,7119,2024-12-17,355,1,482.05,482.05,Pending,
72791,5002,2025-07-05,435,5,446.71,2233.53,Pending,
72792,3618,2025-06-11,158,1,53.00,53.00,Completed,2025-06-12
72793,1855,2023-07-23,179,4,498.30,1993.18,Pending,
72794,9460,2024-01-16,460,2,149.93,299.86,Completed,2024-01-16
72795,1983,2023-06-12,317,1,266.07,266.07,Completed,2023-06-16
72796,9472,2023-02-20,228,3,35.67,107.00,Cancelled,
72797,4396,2025-01-24,378,3,139.55,418.64,Completed,2025-01-27
72798,7522,2024-07-05,199,2,344.26,688.52,Completed,2024-07-05
72799,7353,2023-01-04,123,1,201.52,201.52,Completed,2023-01-06
72800,1922,2024-12-24,315,2,307.77,615.55,Completed,2024-12-26
72801,7493,2025-08-18,494,3,492.19,1476.57,Completed,2025-08-19
72802,5484,2024-01-27,372,5,162.73,813.64,Completed,2024-01-31
72803,2159,2024-03-19,106,5,456.13,2280.65,Cancelled,
72804,2612,2023-06-21,122,3,480.13,1440.38,Cancelled,
72805,4381,2025-07-17,429,3,151.12,453.37,Pending,
72806,1595,2024-12-28,195,1,281.72,281.72,Completed,2025-01-02
72807,3762,2025-03-12,45,3,305.53,916.60,Cancelled,
72808,7394,2023-12-08,236,4,272.53,1090.13,Completed,2023-12-12
72809,8448,2024-02-27,181,5,86.44,432.20,Completed,2024-03-01
72810,1726,2023-03-11,11,3,272.23,816.70,Pending,
72811,6678,2024-11-10,22,5,350.04,1750.21,Cancelled,
72812,9173,2025-01-09,464,1,192.41,192.41,Pending,
72813,5357,2025-07-24,400,1,191.41,191.41,Pending,
72814,7314,2024-12-20,16,1,286.56,286.56,Completed,2024-12-24
72815,6032,2024-06-04,171,1,52.19,52.19,Pending,
72816,1146,2025-01-17,256,1,205.83,205.83,Pending,
72817,6653,2024-04-18,126,2,439.75,879.50,Pending,
72818,509,2024-01-09,122,2,416.24,832.48,Completed,2024-01-09
72819,2611,2025-02-20,471,1,479.08,479.08,Completed,2025-02-25
72820,7509,2023-02-13,323,5,269.82,1349.10,Completed,2023-02-17
72821,3973,2025-05-15,188,1,156.68,156.68,Completed,2025-05-15
72822,56,2023-11-30,24,3,338.74,1016.21,Cancelled,
72823,2823,2025-04-06,322,5,318.74,1593.72,Cancelled,
72824,224,2024-03-02,340,4,291.04,1164.15,Completed,2024-03-04
72825,8229,2023-03-25,42,3,28.83,86.50,Pending,
72826,3046,2023-06-17,7,5,68.97,344.87,Completed,2023-06-18
72827,5888,2024-05-25,46,4,119.27,477.06,Cancelled,
72828,8235,2024-05-14,418,2,203.11,406.23,Pending,
72829,882,2024-03-13,483,2,382.57,765.14,Cancelled,
72830,2296,2024-09-05,313,3,394.09,1182.26,Completed,2024-09-08
72831,4448,2023-06-22,154,3,337.11,1011.33,Pending,
72832,937,2024-06-17,72,3,319.69,959.07,Pending,
72833,5022,2023-07-10,372,1,411.46,411.46,Pending,
72834,2587,2025-03-05,381,3,85.46,256.37,Pending,
72835,1303,2024-10-16,154,3,245.96,737.89,Pending,
72836,4367,2025-04-20,18,2,398.44,796.89,Cancelled,
72837,2063,2025-03-15,293,3,232.92,698.76,Cancelled,
72838,7421,2025-08-19,113,2,23.11,46.23,Pending,
72839,9572,2023-02-13,17,4,115.53,462.13,Pending,
72840,2947,2023-10-21,274,2,275.34,550.67,Cancelled,
72841,7643,2024-09-20,80,4,160.79,643.15,Pending,
72842,1546,2024-04-12,308,1,464.13,464.13,Completed,2024-04-13
72843,4861,2025-02-18,311,2,443.48,886.95,Cancelled,
72844,3989,2024-07-26,256,1,96.22,96.22,Cancelled,
72845,3928,2024-06-05,435,1,238.65,238.65,Completed,2024-06-05
72846,7961,2023-04-28,273,2,198.84,397.67,Completed,2023-04-28
72847,8419,2023-03-24,417,3,316.22,948.67,Pending,
72848,3958,2023-05-01,253,4,27.65,110.62,Cancelled,
72849,4624,2023-04-12,361,2,345.92,691.83,Cancelled,
72850,1059,2023-12-20,436,4,214.45,857.81,Completed,2023-12-24
72851,8746,2024-01-04,427,3,284.75,854.24,Pending,
72852,384,2025-08-10,449,5,74.74,373.72,Completed,2025-08-14
72853,5211,2024-10-22,266,5,484.61,2423.07,Completed,2024-10-25
72854,5275,2023-07-01,441,5,344.44,1722.21,Pending,
72855,9179,2025-01-28,60,2,14.07,28.15,Pending,
72856,686,2023-04-13,219,4,428.78,1715.13,Pending,
72857,6795,2025-05-15,453,4,75.11,300.44,Pending,
72858,1381,2023-04-19,285,4,429.58,1718.32,Completed,2023-04-19
72859,2501,2023-07-06,31,3,126.62,379.85,Completed,2023-07-08
72860,5658,2023-04-23,472,1,147.01,147.01,Cancelled,
72861,5227,2023-11-06,343,3,184.40,553.19,Completed,2023-11-08
72862,1369,2023-06-27,239,5,242.81,1214.07,Completed,2023-07-02
72863,9594,2024-05-04,442,5,209.09,1045.45,Completed,2024-05-04
72864,7964,2024-01-14,245,1,449.27,449.27,Completed,2024-01-14
72865,3379,2023-03-06,248,1,163.75,163.75,Cancelled,
72866,1879,2024-06-27,153,4,254.78,1019.11,Completed,2024-06-28
72867,9129,2025-02-17,3,3,382.93,1148.79,Cancelled,
72868,8647,2023-03-20,180,5,198.41,992.04,Cancelled,
72869,4070,2024-11-10,422,3,477.12,1431.36,Completed,2024-11-13
72870,2410,2023-10-28,75,4,64.35,257.40,Cancelled,
72871,1030,2025-01-23,459,1,130.26,130.26,Completed,2025-01-27
72872,1000,2024-02-29,10,5,144.30,721.52,Cancelled,
72873,8197,2024-08-07,408,3,159.46,478.38,Completed,2024-08-10
72874,9830,2024-02-15,454,4,247.93,991.70,Pending,
72875,9484,2024-08-08,472,5,309.45,1547.23,Pending,
72876,6401,2025-01-01,407,2,261.81,523.62,Cancelled,
72877,7633,2024-07-16,204,5,453.83,2269.14,Cancelled,
72878,2982,2023-01-15,224,5,240.12,1200.61,Cancelled,
72879,6240,2023-01-03,486,2,297.94,595.87,Cancelled,
72880,1858,2023-10-18,291,1,130.16,130.16,Pending,
72881,7703,2025-05-05,407,1,415.46,415.46,Completed,2025-05-07
72882,2721,2023-10-16,311,4,420.53,1682.12,Pending,
72883,9063,2023-03-07,309,1,388.65,388.65,Cancelled,
72884,9223,2024-08-31,303,3,163.79,491.36,Pending,
72885,7791,2023-06-30,295,4,138.25,553.02,Cancelled,
72886,9100,2025-03-02,250,5,153.33,766.67,Completed,2025-03-06
72887,9501,2023-12-17,402,5,13.97,69.86,Completed,2023-12-22
72888,9542,2025-07-28,114,5,273.79,1368.95,Cancelled,
72889,6989,2023-07-20,106,3,358.71,1076.13,Completed,2023-07-20
72890,6622,2024-11-26,406,2,461.60,923.19,Pending,
72891,6068,2024-08-30,446,2,318.39,636.78,Completed,2024-09-03
72892,9496,2024-07-28,470,1,258.71,258.71,Pending,
72893,7126,2023-02-07,126,2,258.47,516.95,Pending,
72894,9978,2023-09-22,371,3,189.88,569.65,Pending,
72895,8718,2025-07-29,206,5,460.01,2300.07,Completed,2025-08-03
72896,3812,2024-05-25,267,3,121.97,365.90,Cancelled,
72897,8515,2023-05-07,97,4,337.91,1351.65,Cancelled,
72898,8229,2024-06-08,437,3,279.52,838.57,Pending,
72899,7591,2024-08-16,334,2,445.54,891.09,Pending,
72900,8106,2024-09-14,302,3,267.66,802.97,Completed,2024-09-16
72901,997,2025-01-25,491,2,284.57,569.14,Pending,
72902,409,2023-10-23,5,5,282.44,1412.20,Cancelled,
